claimed_user,user_id,session_id,window_id,trust,residual,score,label,best_tau
s008,s008,5,36,0.9910202096369732,0.649665117263794,-0.649665117263794,1,1.2266530968926166
s008,s008,6,3,0.0003357235554417858,2.207839012145996,-2.207839012145996,1,1.2266530968926166
s008,s008,1,22,0.9911835455351498,0.6473931670188904,-0.6473931670188904,1,1.2266530968926166
s008,s008,7,14,0.9968021880789989,0.5222983956336975,-0.5222983956336975,1,1.2266530968926166
s008,s008,4,11,0.9972223084408,0.5049697160720825,-0.5049697160720825,1,1.2266530968926166
s008,s008,6,27,0.9989258824471594,0.38821348547935486,-0.38821348547935486,1,1.2266530968926166
s008,s008,4,42,0.9992159501230725,0.3495650291442871,-0.3495650291442871,1,1.2266530968926166
s008,s008,6,44,0.9989794189895499,0.38193535804748535,-0.38193535804748535,1,1.2266530968926166
s008,s008,7,44,0.992323282708164,0.6302719116210938,-0.6302719116210938,1,1.2266530968926166
s008,s008,6,8,0.9976632207397016,0.48371320962905884,-0.48371320962905884,1,1.2266530968926166
s008,s008,7,9,0.9996556526769478,0.24857936799526215,-0.24857936799526215,1,1.2266530968926166
s008,s008,3,50,0.9982330417081419,0.4493564963340759,-0.4493564963340759,1,1.2266530968926166
s008,s008,3,31,0.9997914974035903,0.18702159821987152,-0.18702159821987152,1,1.2266530968926166
s008,s008,4,2,0.9971409599731422,0.5085205435752869,-0.5085205435752869,1,1.2266530968926166
s008,s008,8,10,0.9944546129720753,0.5901148319244385,-0.5901148319244385,1,1.2266530968926166
s008,s008,2,50,0.9975916446391478,0.4874228835105896,-0.4874228835105896,1,1.2266530968926166
s008,s008,8,23,0.9978307366361719,0.47456803917884827,-0.47456803917884827,1,1.2266530968926166
s008,s008,2,38,0.9993010125247025,0.33546772599220276,-0.33546772599220276,1,1.2266530968926166
s008,s008,7,31,0.9996722745404175,0.24250851571559906,-0.24250851571559906,1,1.2266530968926166
s008,s008,5,15,0.9995354164921603,0.28533121943473816,-0.28533121943473816,1,1.2266530968926166
s008,s008,3,22,0.9996144656193928,0.26244309544563293,-0.26244309544563293,1,1.2266530968926166
s008,s008,8,50,0.9994853888174702,0.2978823781013489,-0.2978823781013489,1,1.2266530968926166
s008,s008,1,21,0.035313113255109836,1.63237464427948,-1.63237464427948,1,1.2266530968926166
s008,s008,4,39,0.9973252452354162,0.5003249049186707,-0.5003249049186707,1,1.2266530968926166
s008,s008,2,22,0.8460995908808754,1.0175907611846924,-1.0175907611846924,1,1.2266530968926166
s008,s008,3,7,0.998253286470798,0.447940468788147,-0.447940468788147,1,1.2266530968926166
s008,s008,6,21,0.995192597277104,0.5725060701370239,-0.5725060701370239,1,1.2266530968926166
s008,s008,7,49,0.9182659082765314,0.9299237728118896,-0.9299237728118896,1,1.2266530968926166
s008,s008,3,3,0.9996402915447804,0.25393474102020264,-0.25393474102020264,1,1.2266530968926166
s008,s021,6,2,1.8687559353498293e-07,3.127084970474243,-3.127084970474243,0,1.2266530968926166
s008,s042,6,15,0.005828123555969487,1.8570564985275269,-1.8570564985275269,0,1.2266530968926166
s008,s036,8,16,1.3761989005781104e-141,41.01255416870117,-41.01255416870117,0,1.2266530968926166
s008,s056,3,7,0.9997623844152163,0.20305785536766052,-0.20305785536766052,0,1.2266530968926166
s008,s055,7,9,0.9665899148305755,0.8138945698738098,-0.8138945698738098,0,1.2266530968926166
s008,s033,7,10,2.6435333658304208e-23,7.603696346282959,-7.603696346282959,0,1.2266530968926166
s008,s016,7,9,5.563250140259265e-16,5.535294055938721,-5.535294055938721,0,1.2266530968926166
s008,s049,7,44,1.4744821394484381e-08,3.4385998249053955,-3.4385998249053955,0,1.2266530968926166
s008,s015,2,4,6.32733160409822e-05,2.412579298019409,-2.412579298019409,0,1.2266530968926166
s008,s056,5,2,0.56880972770978,1.192675232887268,-1.192675232887268,0,1.2266530968926166
s008,s048,2,42,0.9179323963203101,0.9304678440093994,-0.9304678440093994,0,1.2266530968926166
s008,s010,6,21,0.0009850431375144659,2.0757226943969727,-2.0757226943969727,0,1.2266530968926166
s008,s050,4,11,0.48402740440244024,1.2344928979873657,-1.2344928979873657,0,1.2266530968926166
s008,s016,6,27,2.4125415393177987e-35,11.004280090332031,-11.004280090332031,0,1.2266530968926166
s008,s039,6,3,0.013623737547724172,1.7519334554672241,-1.7519334554672241,0,1.2266530968926166
s008,s021,1,21,9.523264295284063e-08,3.2097761631011963,-3.2097761631011963,0,1.2266530968926166
s008,s003,2,38,1.2223444993398199e-42,13.064812660217285,-13.064812660217285,0,1.2266530968926166
s008,s028,6,27,6.20003076472319e-08,3.2624220848083496,-3.2624220848083496,0,1.2266530968926166
s008,s025,1,50,5.5134159848987935e-11,4.124161243438721,-4.124161243438721,0,1.2266530968926166
s008,s010,7,31,0.010828680296523124,1.7804464101791382,-1.7804464101791382,0,1.2266530968926166
s008,s042,2,1,3.2113103752323065e-46,14.076118469238281,-14.076118469238281,0,1.2266530968926166
s008,s051,1,50,0.022179645552629,1.69108247756958,-1.69108247756958,0,1.2266530968926166
s008,s032,7,31,0.24441640835313305,1.3650952577590942,-1.3650952577590942,0,1.2266530968926166
s008,s012,2,4,6.169109150188962e-12,4.392824649810791,-4.392824649810791,0,1.2266530968926166
s008,s050,2,39,0.5765101166287568,1.1888153553009033,-1.1888153553009033,0,1.2266530968926166
s008,s041,7,29,1.7004720831364077e-12,4.550897121429443,-4.550897121429443,0,1.2266530968926166
s008,s004,8,34,0.9891172382784486,0.6734775900840759,-0.6734775900840759,0,1.2266530968926166
s008,s046,8,41,0.9941849197872661,0.5959732532501221,-0.5959732532501221,0,1.2266530968926166
s008,s054,4,2,5.4785704587854844e-11,4.12493896484375,-4.12493896484375,0,1.2266530968926166
s008,s034,7,49,0.9600890415257604,0.836531400680542,-0.836531400680542,0,1.2266530968926166
s008,s029,7,7,0.1961771291148662,1.3996554613113403,-1.3996554613113403,0,1.2266530968926166
s008,s027,7,49,0.9698398760844238,0.800929605960846,-0.800929605960846,0,1.2266530968926166
s008,s039,5,15,0.4832731034513202,1.2348634004592896,-1.2348634004592896,0,1.2266530968926166
s008,s013,2,39,0.0219180649507269,1.6925705671310425,-1.6925705671310425,0,1.2266530968926166
s008,s049,6,2,1.732423257709887e-56,16.976295471191406,-16.976295471191406,0,1.2266530968926166
s008,s002,8,50,7.346885082388081e-15,5.218734264373779,-5.218734264373779,0,1.2266530968926166
s008,s053,4,40,0.6550718461954858,1.1479744911193848,-1.1479744911193848,0,1.2266530968926166
s008,s003,8,41,1.3014915019817774e-27,8.820406913757324,-8.820406913757324,0,1.2266530968926166
s008,s033,1,49,2.7715444556036867e-46,14.094183921813965,-14.094183921813965,0,1.2266530968926166
s008,s016,3,7,2.1430909834532658e-79,23.446489334106445,-23.446489334106445,0,1.2266530968926166
s008,s043,6,8,2.299279109031943e-31,9.880389213562012,-9.880389213562012,0,1.2266530968926166
s008,s046,4,25,0.008325626982085482,1.813000202178955,-1.813000202178955,0,1.2266530968926166
s008,s047,6,24,1.486676935830731e-05,2.5902457237243652,-2.5902457237243652,0,1.2266530968926166
s008,s054,7,16,0.9986104910030993,0.4198325276374817,-0.4198325276374817,0,1.2266530968926166
s008,s010,4,42,8.197873096466638e-05,2.3808071613311768,-2.3808071613311768,0,1.2266530968926166
s008,s028,5,44,2.4893656034933703e-16,5.633935928344727,-5.633935928344727,0,1.2266530968926166
s008,s043,3,35,3.1161689147706944e-20,6.736177444458008,-6.736177444458008,0,1.2266530968926166
s008,s010,3,22,7.081654924437112e-09,3.5285606384277344,-3.5285606384277344,0,1.2266530968926166
s008,s010,3,31,1.0748402787625585e-07,3.1949312686920166,-3.1949312686920166,0,1.2266530968926166
s008,s022,4,2,7.520337443452458e-194,55.77394104003906,-55.77394104003906,0,1.2266530968926166
s008,s028,2,5,4.8429671763346374e-29,9.224117279052734,-9.224117279052734,0,1.2266530968926166
s008,s037,2,1,2.7969975599206677e-71,21.154245376586914,-21.154245376586914,0,1.2266530968926166
s008,s050,8,48,0.9811931002581651,0.7415675520896912,-0.7415675520896912,0,1.2266530968926166
s008,s015,7,10,0.16255335595008563,1.4277446269989014,-1.4277446269989014,0,1.2266530968926166
s008,s012,5,18,2.863467737574601e-14,5.051867485046387,-5.051867485046387,0,1.2266530968926166
s008,s033,7,44,1.2339824422592879e-29,9.39183521270752,-9.39183521270752,0,1.2266530968926166
s008,s030,7,46,1.855788176362018e-24,7.929543495178223,-7.929543495178223,0,1.2266530968926166
s008,s051,6,3,2.859476402637493e-06,2.792459726333618,-2.792459726333618,0,1.2266530968926166
s008,s040,4,11,6.971417752561997e-08,3.248037815093994,-3.248037815093994,0,1.2266530968926166
s008,s007,6,8,0.8455636648397196,1.0180948972702026,-1.0180948972702026,0,1.2266530968926166
s008,s007,7,4,0.9995137281983423,0.2909306585788727,-0.2909306585788727,0,1.2266530968926166
s008,s015,6,21,0.003361687927277685,1.924857258796692,-1.924857258796692,0,1.2266530968926166
s008,s037,5,6,0.970133125138404,0.7996940016746521,-0.7996940016746521,0,1.2266530968926166
s008,s002,4,25,0.9911257453386864,0.6482018828392029,-0.6482018828392029,0,1.2266530968926166
s008,s022,4,17,9.071410362385566e-150,43.32325744628906,-43.32325744628906,0,1.2266530968926166
s008,s057,4,38,0.9994665414256508,0.3022969365119934,-0.3022969365119934,0,1.2266530968926166
s008,s030,4,25,6.992248131029105e-18,6.072144985198975,-6.072144985198975,0,1.2266530968926166
s008,s053,8,34,0.12043406946139171,1.4705517292022705,-1.4705517292022705,0,1.2266530968926166
s008,s016,8,34,5.96775548761699e-07,2.9846584796905518,-2.9846584796905518,0,1.2266530968926166
s008,s004,1,14,4.373839960903801e-05,2.457874298095703,-2.457874298095703,0,1.2266530968926166
s008,s027,7,44,0.8558356092029036,1.0081709623336792,-1.0081709623336792,0,1.2266530968926166
s008,s053,2,1,8.891786870959316e-12,4.3479814529418945,-4.3479814529418945,0,1.2266530968926166
s008,s005,3,3,8.145372059872038e-12,4.358736515045166,-4.358736515045166,0,1.2266530968926166
s008,s057,1,22,2.1383332687188717e-35,11.01908016204834,-11.01908016204834,0,1.2266530968926166
s008,s019,3,31,6.356592956263998e-05,2.412013292312622,-2.412013292312622,0,1.2266530968926166
s008,s035,2,3,3.8983601434184105e-07,3.036891222000122,-3.036891222000122,0,1.2266530968926166
s008,s022,7,4,2.8340084333206586e-58,17.480817794799805,-17.480817794799805,0,1.2266530968926166
s008,s011,3,3,0.9670780063016854,0.8120273947715759,-0.8120273947715759,0,1.2266530968926166
s008,s044,3,6,4.3566532208725264e-26,8.389756202697754,-8.389756202697754,0,1.2266530968926166
s008,s032,7,16,0.8627048810287657,1.0012016296386719,-1.0012016296386719,0,1.2266530968926166
s010,s010,5,13,0.9959195867028845,0.5417390465736389,-0.5417390465736389,1,1.2031876176053822
s010,s010,6,46,0.9997667154446573,0.19695961475372314,-0.19695961475372314,1,1.2031876176053822
s010,s010,8,15,0.9997472550153271,0.20660214126110077,-0.20660214126110077,1,1.2031876176053822
s010,s010,6,2,0.9978151350836875,0.4663538336753845,-0.4663538336753845,1,1.2031876176053822
s010,s010,8,41,0.9160911011818791,0.9155795574188232,-0.9155795574188232,1,1.2031876176053822
s010,s010,8,16,0.8927500024796156,0.9482148289680481,-0.9482148289680481,1,1.2031876176053822
s010,s010,7,4,0.999585045200624,0.2662743330001831,-0.2662743330001831,1,1.2031876176053822
s010,s010,6,20,0.9996339385341358,0.25118428468704224,-0.25118428468704224,1,1.2031876176053822
s010,s010,5,2,0.9982754746957377,0.4378306567668915,-0.4378306567668915,1,1.2031876176053822
s010,s010,4,12,0.8842627055728233,0.958527684211731,-0.958527684211731,1,1.2031876176053822
s010,s010,1,44,0.003514392277538758,1.8826719522476196,-1.8826719522476196,1,1.2031876176053822
s010,s010,5,18,0.9996608097361032,0.24200794100761414,-0.24200794100761414,1,1.2031876176053822
s010,s010,4,41,0.9994871824997612,0.29176366329193115,-0.29176366329193115,1,1.2031876176053822
s010,s010,7,10,0.9997234183605092,0.21744874119758606,-0.21744874119758606,1,1.2031876176053822
s010,s010,6,10,0.9961761183413791,0.5338954925537109,-0.5338954925537109,1,1.2031876176053822
s010,s010,3,6,0.9366188365865965,0.8791559934616089,-0.8791559934616089,1,1.2031876176053822
s010,s010,2,4,1.905939621534826e-06,2.7878499031066895,-2.7878499031066895,1,1.2031876176053822
s010,s010,1,2,3.714391491936307e-15,5.2009663581848145,-5.2009663581848145,1,1.2031876176053822
s010,s010,1,50,0.9996314272576688,0.2520071864128113,-0.2520071864128113,1,1.2031876176053822
s010,s010,2,31,1.8983041266620034e-12,4.450598239898682,-4.450598239898682,1,1.2031876176053822
s010,s010,5,6,0.9979080550814275,0.4611136019229889,-0.4611136019229889,1,1.2031876176053822
s010,s010,1,35,0.9995066052859213,0.28711575269699097,-0.28711575269699097,1,1.2031876176053822
s010,s010,6,14,0.9996526556151432,0.24486716091632843,-0.24486716091632843,1,1.2031876176053822
s010,s010,2,42,0.9984785299154546,0.42273327708244324,-0.42273327708244324,1,1.2031876176053822
s010,s010,7,40,0.8952363006657985,0.9450581073760986,-0.9450581073760986,1,1.2031876176053822
s010,s010,2,3,0.9883652428850028,0.6687250137329102,-0.6687250137329102,1,1.2031876176053822
s010,s010,7,46,0.9996479563455816,0.24648462235927582,-0.24648462235927582,1,1.2031876176053822
s010,s010,6,15,0.9991548518271863,0.3519139587879181,-0.3519139587879181,1,1.2031876176053822
s010,s010,5,42,0.9949592469924111,0.5672853589057922,-0.5672853589057922,1,1.2031876176053822
s010,s010,1,14,0.21353377280450206,1.3600537776947021,-1.3600537776947021,1,1.2031876176053822
s010,s010,7,16,0.9989004605058682,0.38360464572906494,-0.38360464572906494,1,1.2031876176053822
s010,s010,2,39,0.9979088408953257,0.4610683023929596,-0.4610683023929596,1,1.2031876176053822
s010,s010,6,24,0.9980517522842137,0.45253393054008484,-0.45253393054008484,1,1.2031876176053822
s010,s010,4,17,0.9575679134181206,0.8282151818275452,-0.8282151818275452,1,1.2031876176053822
s010,s010,7,29,0.9937380052276209,0.5935354828834534,-0.5935354828834534,1,1.2031876176053822
s010,s010,8,44,0.9978245447766343,0.4658333957195282,-0.4658333957195282,1,1.2031876176053822
s010,s010,3,35,0.9993062478263605,0.3281451463699341,-0.3281451463699341,1,1.2031876176053822
s010,s010,7,7,0.9990803256214055,0.3620907962322235,-0.3620907962322235,1,1.2031876176053822
s010,s010,8,34,0.9987048206602576,0.40333133935928345,-0.40333133935928345,1,1.2031876176053822
s010,s010,7,20,0.9992403030696985,0.3390786051750183,-0.3390786051750183,1,1.2031876176053822
s010,s010,5,44,0.9973737377747719,0.4885466396808624,-0.4885466396808624,1,1.2031876176053822
s010,s010,2,5,0.9996490106382422,0.24612362682819366,-0.24612362682819366,1,1.2031876176053822
s010,s010,2,1,1.5886029061754742e-07,3.0868067741394043,-3.0868067741394043,1,1.2031876176053822
s010,s010,4,25,0.8497118683112397,0.9947542548179626,-0.9947542548179626,1,1.2031876176053822
s010,s010,4,40,0.998143774756946,0.44670116901397705,-0.44670116901397705,1,1.2031876176053822
s010,s010,8,48,0.4133138760092254,1.245333194732666,-1.245333194732666,1,1.2031876176053822
s010,s010,4,38,0.9997907765369107,0.18385928869247437,-0.18385928869247437,1,1.2031876176053822
s010,s010,4,20,0.999782576743951,0.18848569691181183,-0.18848569691181183,1,1.2031876176053822
s010,s010,2,9,0.9993290651137228,0.32411861419677734,-0.32411861419677734,1,1.2031876176053822
s010,s010,1,49,0.9999276945134441,0.05600378289818764,-0.05600378289818764,1,1.2031876176053822
s010,s010,7,45,0.9812661411460644,0.7269044518470764,-0.7269044518470764,1,1.2031876176053822
s010,s010,5,36,0.9809815338651712,0.7287535071372986,-0.7287535071372986,1,1.2031876176053822
s010,s010,6,3,0.9979109760962903,0.46094512939453125,-0.46094512939453125,1,1.2031876176053822
s010,s010,1,22,8.144747849805057e-13,4.552408695220947,-4.552408695220947,1,1.2031876176053822
s010,s010,7,14,0.9939165687844728,0.5900330543518066,-0.5900330543518066,1,1.2031876176053822
s010,s010,4,11,0.8136438538663711,1.025854229927063,-1.025854229927063,1,1.2031876176053822
s010,s010,6,27,0.9963271003911968,0.5290302634239197,-0.5290302634239197,1,1.2031876176053822
s010,s010,4,42,0.9989008869986753,0.38355791568756104,-0.38355791568756104,1,1.2031876176053822
s010,s010,6,44,0.9993699348047745,0.3165518045425415,-0.3165518045425415,1,1.2031876176053822
s010,s010,7,44,0.999346308629038,0.3209838271141052,-0.3209838271141052,1,1.2031876176053822
s010,s010,6,8,0.9999293821317996,0.05316203460097313,-0.05316203460097313,1,1.2031876176053822
s010,s010,7,9,0.9989602204930628,0.3768737018108368,-0.3768737018108368,1,1.2031876176053822
s010,s010,3,50,3.743181515656568e-14,4.922993183135986,-4.922993183135986,1,1.2031876176053822
s010,s010,3,31,0.9989682379488751,0.3759413957595825,-0.3759413957595825,1,1.2031876176053822
s010,s010,4,2,0.9998008345403566,0.1779303401708603,-0.1779303401708603,1,1.2031876176053822
s010,s010,8,10,0.9986230495433106,0.41070735454559326,-0.41070735454559326,1,1.2031876176053822
s010,s010,2,50,0.9627817878175144,0.8117872476577759,-0.8117872476577759,1,1.2031876176053822
s010,s010,8,23,0.9968476209545202,0.5105798244476318,-0.5105798244476318,1,1.2031876176053822
s010,s010,2,38,0.9966308333994307,0.5186081528663635,-0.5186081528663635,1,1.2031876176053822
s010,s010,7,31,0.9996730731947505,0.2375757396221161,-0.2375757396221161,1,1.2031876176053822
s010,s010,5,15,0.9996110620812647,0.25848057866096497,-0.25848057866096497,1,1.2031876176053822
s010,s010,3,22,0.9882730763871467,0.6696856021881104,-0.6696856021881104,1,1.2031876176053822
s010,s010,8,50,0.45249402012551476,1.2261202335357666,-1.2261202335357666,1,1.2031876176053822
s010,s010,1,21,0.9063329459063341,0.9301049113273621,-0.9301049113273621,1,1.2031876176053822
s010,s010,4,39,0.9994970598060002,0.2894224226474762,-0.2894224226474762,1,1.2031876176053822
s010,s010,2,22,0.9998409476008777,0.1508655548095703,-0.1508655548095703,1,1.2031876176053822
s010,s010,3,7,2.0180781581404214e-14,4.9973249435424805,-4.9973249435424805,1,1.2031876176053822
s010,s010,6,21,0.9969211853665205,0.5077298879623413,-0.5077298879623413,1,1.2031876176053822
s010,s010,7,49,0.9995444122350804,0.27751925587654114,-0.27751925587654114,1,1.2031876176053822
s010,s010,3,3,0.019219020912061492,1.6763349771499634,-1.6763349771499634,1,1.2031876176053822
s010,s021,6,2,1.0708136574779526e-15,5.350618362426758,-5.350618362426758,0,1.2031876176053822
s010,s042,6,15,4.5423322266508375e-21,6.839020252227783,-6.839020252227783,0,1.2031876176053822
s010,s036,8,16,1.8160955905788338e-152,43.24211120605469,-43.24211120605469,0,1.2031876176053822
s010,s056,3,7,0.00012508040670359906,2.284423589706421,-2.284423589706421,0,1.2031876176053822
s010,s055,7,9,2.193456583657753e-09,3.6020774841308594,-3.6020774841308594,0,1.2031876176053822
s010,s033,7,10,1.6274278496253882e-105,30.23423194885254,-30.23423194885254,0,1.2031876176053822
s010,s016,7,9,6.001612205295964e-25,7.91367769241333,-7.91367769241333,0,1.2031876176053822
s010,s049,7,44,4.993979581029555e-18,5.9964823722839355,-5.9964823722839355,0,1.2031876176053822
s010,s015,2,4,0.007836936072629665,1.7856554985046387,-1.7856554985046387,0,1.2031876176053822
s010,s056,5,2,0.00029231023718561154,2.182269811630249,-2.182269811630249,0,1.2031876176053822
s010,s048,2,42,0.06106555093286109,1.5319944620132446,-1.5319944620132446,0,1.2031876176053822
s010,s008,6,21,4.121838971371774e-18,6.019575595855713,-6.019575595855713,0,1.2031876176053822
s010,s050,4,11,4.045248733106574e-05,2.420253038406372,-2.420253038406372,0,1.2031876176053822
s010,s016,6,27,2.617710707707302e-93,26.852514266967773,-26.852514266967773,0,1.2031876176053822
s010,s039,6,3,0.005963305995435115,1.818756341934204,-1.818756341934204,0,1.2031876176053822
s010,s021,1,21,3.705695815789726e-08,3.26193904876709,-3.26193904876709,0,1.2031876176053822
s010,s003,2,38,3.0763139665039496e-121,34.590328216552734,-34.590328216552734,0,1.2031876176053822
s010,s028,6,27,0.5199492084582384,1.193581461906433,-1.193581461906433,0,1.2031876176053822
s010,s025,1,50,2.89627398875345e-12,4.399767875671387,-4.399767875671387,0,1.2031876176053822
s010,s008,7,31,6.460375201030384e-11,4.026196479797363,-4.026196479797363,0,1.2031876176053822
s010,s042,2,1,9.541216903803264e-78,22.541240692138672,-22.541240692138672,0,1.2031876176053822
s010,s051,1,50,0.5665385874894202,1.1709731817245483,-1.1709731817245483,0,1.2031876176053822
s010,s032,7,31,1.161223023956077e-31,9.77357292175293,-9.77357292175293,0,1.2031876176053822
s010,s012,2,4,1.919054113116446e-55,16.36219024658203,-16.36219024658203,0,1.2031876176053822
s010,s050,2,39,1.546846398365894e-10,3.9211442470550537,-3.9211442470550537,0,1.2031876176053822
s010,s041,7,29,2.257931736630777e-70,20.498287200927734,-20.498287200927734,0,1.2031876176053822
s010,s004,8,34,7.195019319827854e-11,4.013237953186035,-4.013237953186035,0,1.2031876176053822
s010,s046,8,41,3.441753030072606e-10,3.824917793273926,-3.824917793273926,0,1.2031876176053822
s010,s054,4,2,3.6020906864809594e-13,4.650571823120117,-4.650571823120117,0,1.2031876176053822
s010,s034,7,49,8.478191076533495e-16,5.378713607788086,-5.378713607788086,0,1.2031876176053822
s010,s029,7,7,0.9396143697741811,0.8729465007781982,-0.8729465007781982,0,1.2031876176053822
s010,s027,7,49,3.2672092321975975e-20,6.601621627807617,-6.601621627807617,0,1.2031876176053822
s010,s039,5,15,0.9779739503235274,0.7467876076698303,-0.7467876076698303,0,1.2031876176053822
s010,s013,2,39,0.009074877313476136,1.7678591012954712,-1.7678591012954712,0,1.2031876176053822
s010,s049,6,2,4.041119408837166e-138,39.26725769042969,-39.26725769042969,0,1.2031876176053822
s010,s002,8,50,7.035930948165798e-80,23.131977081298828,-23.131977081298828,0,1.2031876176053822
s010,s053,4,40,3.94365441603557e-08,3.254450798034668,-3.254450798034668,0,1.2031876176053822
s010,s003,8,41,1.0996042595740663e-91,26.40278434753418,-26.40278434753418,0,1.2031876176053822
s010,s033,1,49,1.8420125626195847e-137,39.08474349975586,-39.08474349975586,0,1.2031876176053822
s010,s016,3,7,1.7444677472075698e-106,30.502920150756836,-30.502920150756836,0,1.2031876176053822
s010,s043,6,8,2.3660216955458383e-22,7.194540023803711,-7.194540023803711,0,1.2031876176053822
s010,s046,4,25,2.7385293112235475e-06,2.7442407608032227,-2.7442407608032227,0,1.2031876176053822
s010,s047,6,24,3.5702182845954506e-20,6.5909504890441895,-6.5909504890441895,0,1.2031876176053822
s010,s054,7,16,6.0859879056791214e-05,2.3711068630218506,-2.3711068630218506,0,1.2031876176053822
s010,s008,4,42,4.251798777003898e-07,2.9683544635772705,-2.9683544635772705,0,1.2031876176053822
s010,s028,5,44,1.1846424167865137e-08,3.3991541862487793,-3.3991541862487793,0,1.2031876176053822
s010,s043,3,35,4.51161442731582e-13,4.623483180999756,-4.623483180999756,0,1.2031876176053822
s010,s008,3,22,4.343853664802773e-15,5.182130813598633,-5.182130813598633,0,1.2031876176053822
s010,s008,3,31,1.0782672685202262e-06,2.8563859462738037,-2.8563859462738037,0,1.2031876176053822
s010,s022,4,2,1.2007304739992045e-285,80.1387710571289,-80.1387710571289,0,1.2031876176053822
s010,s028,2,5,5.4486610307040384e-27,8.479395866394043,-8.479395866394043,0,1.2031876176053822
s010,s037,2,1,2.4709923481238328e-138,39.32644271850586,-39.32644271850586,0,1.2031876176053822
s010,s050,8,48,0.08167497103542148,1.494335412979126,-1.494335412979126,0,1.2031876176053822
s010,s015,7,10,0.5614266085836997,1.1734744310379028,-1.1734744310379028,0,1.2031876176053822
s010,s012,5,18,3.0825583576843705e-70,20.460830688476562,-20.460830688476562,0,1.2031876176053822
s010,s033,7,44,3.5565314946844116e-117,33.464698791503906,-33.464698791503906,0,1.2031876176053822
s010,s030,7,46,2.829545994625379e-97,27.95132827758789,-27.95132827758789,0,1.2031876176053822
s010,s051,6,3,0.5907162997596057,1.1590393781661987,-1.1590393781661987,0,1.2031876176053822
s010,s040,4,11,3.897950267194173e-49,14.614665031433105,-14.614665031433105,0,1.2031876176053822
s010,s007,6,8,1.519010115433011e-17,5.862638473510742,-5.862638473510742,0,1.2031876176053822
s010,s007,7,4,0.007075579310961947,1.798044204711914,-1.798044204711914,0,1.2031876176053822
s010,s015,6,21,0.016159117320809106,1.6975749731063843,-1.6975749731063843,0,1.2031876176053822
s010,s037,5,6,1.0715293849794855e-08,3.411228656768799,-3.411228656768799,0,1.2031876176053822
s010,s002,4,25,0.2697047818645832,1.3230396509170532,-1.3230396509170532,0,1.2031876176053822
s010,s022,4,17,5.368358654923638e-169,47.82145690917969,-47.82145690917969,0,1.2031876176053822
s010,s057,4,38,1.454288140440218e-10,3.928568124771118,-3.928568124771118,0,1.2031876176053822
s010,s030,4,25,2.2955521067113064e-81,23.543785095214844,-23.543785095214844,0,1.2031876176053822
s010,s053,8,34,7.226859804973382e-19,6.229060173034668,-6.229060173034668,0,1.2031876176053822
s010,s016,8,34,6.083175489857239e-29,9.020230293273926,-9.020230293273926,0,1.2031876176053822
s010,s004,1,14,8.32259376015255e-33,10.090693473815918,-10.090693473815918,0,1.2031876176053822
s010,s027,7,44,3.1708751808371317e-19,6.328178405761719,-6.328178405761719,0,1.2031876176053822
s010,s053,2,1,2.059258999129158e-44,13.306220054626465,-13.306220054626465,0,1.2031876176053822
s010,s005,3,3,1.7305241066451056e-49,14.712367057800293,-14.712367057800293,0,1.2031876176053822
s010,s057,1,22,4.1525337328060084e-92,26.51995277404785,-26.51995277404785,0,1.2031876176053822
s010,s019,3,31,1.1012048462891713e-10,3.9620301723480225,-3.9620301723480225,0,1.2031876176053822
s010,s035,2,3,1.2635738365996624e-13,4.776614189147949,-4.776614189147949,0,1.2031876176053822
s010,s022,7,4,3.770778117732229e-47,14.064567565917969,-14.064567565917969,0,1.2031876176053822
s010,s011,3,3,2.0634211689220247e-20,6.656916618347168,-6.656916618347168,0,1.2031876176053822
s010,s044,3,6,1.7821143931549193e-21,6.951595306396484,-6.951595306396484,0,1.2031876176053822
s010,s032,7,16,2.3819405837567995e-22,7.193733215332031,-7.193733215332031,0,1.2031876176053822
s011,s011,5,13,0.9994272245212755,0.19265444576740265,-0.19265444576740265,1,0.7598113848404451
s011,s011,6,46,0.9991631907651813,0.2214791476726532,-0.2214791476726532,1,0.7598113848404451
s011,s011,8,15,0.11476112749337722,0.9150412082672119,-0.9150412082672119,1,0.7598113848404451
s011,s011,6,2,0.97311438098343,0.48712190985679626,-0.48712190985679626,1,0.7598113848404451
s011,s011,8,41,0.9228664450910742,0.5712302923202515,-0.5712302923202515,1,0.7598113848404451
s011,s011,8,16,0.9050150913316193,0.5885321497917175,-0.5885321497917175,1,0.7598113848404451
s011,s011,7,4,0.9772595592861175,0.47407615184783936,-0.47407615184783936,1,0.7598113848404451
s011,s011,6,20,0.9966209841464031,0.3277229070663452,-0.3277229070663452,1,0.7598113848404451
s011,s011,5,2,0.9861947848460688,0.4354625344276428,-0.4354625344276428,1,0.7598113848404451
s011,s011,4,12,0.9984552458293003,0.2681112587451935,-0.2681112587451935,1,0.7598113848404451
s011,s011,1,44,0.33270404580325347,0.8126927614212036,-0.8126927614212036,1,0.7598113848404451
s011,s011,5,18,0.996429411333698,0.3319275677204132,-0.3319275677204132,1,0.7598113848404451
s011,s011,4,41,0.3561821896689885,0.804790198802948,-0.804790198802948,1,0.7598113848404451
s011,s011,7,10,0.9533429488373489,0.5305648446083069,-0.5305648446083069,1,0.7598113848404451
